DriverNumber,Abbreviation,TeamName,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,TyreLife,FreshTyre,TrackStatus,PitOutTime,PitInTime,IsPersonalBest,LapTimeSeconds
11,PER,Red Bull Racing,48.0,0 days 00:01:31.209000,0 days 00:00:29.269000,0 days 00:00:36.799000,0 days 00:00:25.141000,2.0,SOFT,20.0,True,1,,,True,91.209
11,PER,Red Bull Racing,49.0,0 days 00:01:31.360000,0 days 00:00:29.306000,0 days 00:00:36.858000,0 days 00:00:25.196000,2.0,SOFT,21.0,True,1,,,False,91.36
11,PER,Red Bull Racing,50.0,0 days 00:01:31.139000,0 days 00:00:29.215000,0 days 00:00:36.714000,0 days 00:00:25.210000,2.0,SOFT,22.0,True,1,,,True,91.139
11,PER,Red Bull Racing,51.0,0 days 00:01:30.914000,0 days 00:00:29.181000,0 days 00:00:36.719000,0 days 00:00:25.014000,2.0,SOFT,23.0,True,1,,,True,90.914
11,PER,Red Bull Racing,52.0,0 days 00:01:31.188000,0 days 00:00:29.160000,0 days 00:00:36.809000,0 days 00:00:25.219000,2.0,SOFT,24.0,True,1,,,False,91.188
14,ALO,Aston Martin,1.0,0 days 00:01:40.026000,,0 days 00:00:38.930000,0 days 00:00:26.578000,1.0,MEDIUM,2.0,False,1,,,False,100.026
14,ALO,Aston Martin,2.0,0 days 00:01:34.419000,0 days 00:00:30.019000,0 days 00:00:38.184000,0 days 00:00:26.216000,1.0,MEDIUM,3.0,False,1,,,True,94.419
14,ALO,Aston Martin,3.0,0 days 00:01:33.424000,0 days 00:00:29.461000,0 days 00:00:38.136000,0 days 00:00:25.827000,1.0,MEDIUM,4.0,False,1,,,True,93.424
14,ALO,Aston Martin,4.0,0 days 00:01:33.156000,0 days 00:00:29.311000,0 days 00:00:37.956000,0 days 00:00:25.889000,1.0,MEDIUM,5.0,False,1,,,True,93.156
14,ALO,Aston Martin,5.0,0 days 00:01:34.157000,0 days 00:00:29.700000,0 days 00:00:38.245000,0 days 00:00:26.212000,1.0,MEDIUM,6.0,False,1,,,False,94.157
14,ALO,Aston Martin,6.0,0 days 00:01:34.636000,0 days 00:00:29.935000,0 days 00:00:38.452000,0 days 00:00:26.249000,1.0,MEDIUM,7.0,False,1,,,False,94.636
14,ALO,Aston Martin,7.0,0 days 00:01:34.645000,0 days 00:00:29.904000,0 days 00:00:38.838000,0 days 00:00:25.903000,1.0,MEDIUM,8.0,False,1,,,False,94.645
14,ALO,Aston Martin,8.0,0 days 00:01:34.019000,0 days 00:00:29.808000,0 days 00:00:38.063000,0 days 00:00:26.148000,1.0,MEDIUM,9.0,False,1,,,False,94.019
14,ALO,Aston Martin,9.0,0 days 00:01:33.657000,0 days 00:00:29.725000,0 days 00:00:37.858000,0 days 00:00:26.074000,1.0,MEDIUM,10.0,False,1,,,False,93.657
14,ALO,Aston Martin,10.0,0 days 00:01:33.711000,0 days 00:00:29.682000,0 days 00:00:37.850000,0 days 00:00:26.179000,1.0,MEDIUM,11.0,False,1,,,False,93.711
14,ALO,Aston Martin,11.0,0 days 00:01:33.737000,0 days 00:00:29.728000,0 days 00:00:37.938000,0 days 00:00:26.071000,1.0,MEDIUM,12.0,False,1,,,False,93.737
14,ALO,Aston Martin,12.0,0 days 00:01:33.951000,0 days 00:00:29.945000,0 days 00:00:37.914000,0 days 00:00:26.092000,1.0,MEDIUM,13.0,False,1,,,False,93.951
14,ALO,Aston Martin,13.0,0 days 00:01:33.565000,0 days 00:00:29.782000,0 days 00:00:37.746000,0 days 00:00:26.037000,1.0,MEDIUM,14.0,False,1,,,False,93.565
14,ALO,Aston Martin,14.0,0 days 00:01:33.880000,0 days 00:00:29.998000,0 days 00:00:37.888000,0 days 00:00:25.994000,1.0,MEDIUM,15.0,False,1,,,False,93.88
14,ALO,Aston Martin,15.0,0 days 00:01:33.736000,0 days 00:00:29.935000,0 days 00:00:37.836000,0 days 00:00:25.965000,1.0,MEDIUM,16.0,False,1,,,False,93.736
14,ALO,Aston Martin,16.0,0 days 00:01:33.437000,0 days 00:00:29.883000,0 days 00:00:37.682000,0 days 00:00:25.872000,1.0,MEDIUM,17.0,False,1,,,False,93.437
14,ALO,Aston Martin,17.0,0 days 00:01:33.188000,0 days 00:00:29.839000,0 days 00:00:37.445000,0 days 00:00:25.904000,1.0,MEDIUM,18.0,False,1,,,False,93.188
14,ALO,Aston Martin,18.0,0 days 00:01:33.317000,0 days 00:00:29.918000,0 days 00:00:37.584000,0 days 00:00:25.815000,1.0,MEDIUM,19.0,False,1,,,False,93.317
14,ALO,Aston Martin,19.0,0 days 00:01:33.185000,0 days 00:00:29.909000,0 days 00:00:37.553000,0 days 00:00:25.723000,1.0,MEDIUM,20.0,False,1,,,False,93.185
14,ALO,Aston Martin,20.0,0 days 00:01:33.016000,0 days 00:00:29.725000,0 days 00:00:37.534000,0 days 00:00:25.757000,1.0,MEDIUM,21.0,False,1,,,True,93.016
14,ALO,Aston Martin,21.0,0 days 00:01:33.190000,0 days 00:00:29.899000,0 days 00:00:37.508000,0 days 00:00:25.783000,1.0,MEDIUM,22.0,False,1,,,False,93.19
14,ALO,Aston Martin,22.0,0 days 00:01:33.092000,0 days 00:00:29.805000,0 days 00:00:37.487000,0 days 00:00:25.800000,1.0,MEDIUM,23.0,False,1,,,False,93.092
14,ALO,Aston Martin,23.0,0 days 00:01:33.026000,0 days 00:00:29.727000,0 days 00:00:37.577000,0 days 00:00:25.722000,1.0,MEDIUM,24.0,False,1,,,False,93.026
14,ALO,Aston Martin,24.0,0 days 00:01:33.017000,0 days 00:00:29.916000,0 days 00:00:37.416000,0 days 00:00:25.685000,1.0,MEDIUM,25.0,False,1,,,False,93.017
14,ALO,Aston Martin,25.0,0 days 00:01:33.078000,0 days 00:00:29.773000,0 days 00:00:37.637000,0 days 00:00:25.668000,1.0,MEDIUM,26.0,False,1,,,False,93.078
14,ALO,Aston Martin,26.0,0 days 00:01:33.152000,0 days 00:00:29.820000,0 days 00:00:37.724000,0 days 00:00:25.608000,1.0,MEDIUM,27.0,False,1,,,False,93.152
14,ALO,Aston Martin,27.0,0 days 00:01:32.914000,0 days 00:00:29.825000,0 days 00:00:37.593000,0 days 00:00:25.496000,1.0,MEDIUM,28.0,False,1,,,True,92.914
14,ALO,Aston Martin,28.0,0 days 00:01:32.744000,0 days 00:00:29.672000,0 days 00:00:37.545000,0 days 00:00:25.527000,1.0,MEDIUM,29.0,False,1,,,True,92.744
14,ALO,Aston Martin,29.0,0 days 00:01:32.727000,0 days 00:00:29.803000,0 days 00:00:37.454000,0 days 00:00:25.470000,1.0,MEDIUM,30.0,False,1,,,True,92.727
14,ALO,Aston Martin,30.0,0 days 00:01:32.686000,0 days 00:00:29.735000,0 days 00:00:37.458000,0 days 00:00:25.493000,1.0,MEDIUM,31.0,False,1,,,True,92.686
14,ALO,Aston Martin,31.0,0 days 00:01:32.916000,0 days 00:00:29.818000,0 days 00:00:37.416000,0 days 00:00:25.682000,1.0,MEDIUM,32.0,False,1,,,False,92.916
14,ALO,Aston Martin,32.0,0 days 00:01:38.559000,0 days 00:00:29.731000,0 days 00:00:37.467000,0 days 00:00:31.361000,1.0,MEDIUM,33.0,False,126,,,False,98.559
14,ALO,Aston Martin,33.0,0 days 00:02:03.930000,0 days 00:00:41.955000,0 days 00:00:52.048000,0 days 00:00:29.927000,1.0,MEDIUM,34.0,False,64,,0 days 01:54:08.945000,False,123.93
14,ALO,Aston Martin,34.0,0 days 00:02:27.213000,0 days 00:01:03.050000,0 days 00:00:49.851000,0 days 00:00:34.312000,2.0,SOFT,4.0,False,4,0 days 01:54:37.569000,,False,147.213
14,ALO,Aston Martin,35.0,0 days 00:02:25.191000,0 days 00:00:46.616000,0 days 00:00:59.038000,0 days 00:00:39.537000,2.0,SOFT,5.0,False,4,,,False,145.191
14,ALO,Aston Martin,36.0,0 days 00:02:25.427000,0 days 00:00:52.869000,0 days 00:00:56.761000,0 days 00:00:35.797000,2.0,SOFT,6.0,False,4,,,False,145.427
14,ALO,Aston Martin,37.0,0 days 00:02:25.274000,0 days 00:00:51.871000,0 days 00:00:54.384000,0 days 00:00:39.019000,2.0,SOFT,7.0,False,4,,,False,145.274
14,ALO,Aston Martin,38.0,0 days 00:02:17.955000,0 days 00:00:41.475000,0 days 00:00:55.737000,0 days 00:00:40.743000,2.0,SOFT,8.0,False,41,,,False,137.955
14,ALO,Aston Martin,39.0,0 days 00:01:32.320000,0 days 00:00:29.309000,0 days 00:00:37.273000,0 days 00:00:25.738000,2.0,SOFT,9.0,False,1,,,True,92.32
14,ALO,Aston Martin,40.0,0 days 00:01:31.691000,0 days 00:00:29.268000,0 days 00:00:37.030000,0 days 00:00:25.393000,2.0,SOFT,10.0,False,1,,,True,91.691
14,ALO,Aston Martin,41.0,0 days 00:01:31.652000,0 days 00:00:29.164000,0 days 00:00:37.087000,0 days 00:00:25.401000,2.0,SOFT,11.0,False,1,,,True,91.652
14,ALO,Aston Martin,42.0,0 days 00:01:31.829000,0 days 00:00:29.264000,0 days 00:00:37.063000,0 days 00:00:25.502000,2.0,SOFT,12.0,False,1,,,False,91.829
14,ALO,Aston Martin,43.0,0 days 00:01:31.747000,0 days 00:00:29.351000,0 days 00:00:36.950000,0 days 00:00:25.446000,2.0,SOFT,13.0,False,1,,,False,91.747
14,ALO,Aston Martin,44.0,0 days 00:01:32.131000,0 days 00:00:29.444000,0 days 00:00:37.102000,0 days 00:00:25.585000,2.0,SOFT,14.0,False,1,,,False,92.131
14,ALO,Aston Martin,45.0,0 days 00:01:32.036000,0 days 00:00:29.361000,0 days 00:00:37.053000,0 days 00:00:25.622000,2.0,SOFT,15.0,False,1,,,False,92.036
14,ALO,Aston Martin,46.0,0 days 00:01:32.891000,0 days 00:00:29.365000,0 days 00:00:37.132000,0 days 00:00:26.394000,2.0,SOFT,16.0,False,1,,,False,92.891
14,ALO,Aston Martin,47.0,0 days 00:01:31.828000,0 days 00:00:29.292000,0 days 00:00:37.162000,0 days 00:00:25.374000,2.0,SOFT,17.0,False,1,,,False,91.828
14,ALO,Aston Martin,48.0,0 days 00:01:31.338000,0 days 00:00:29.103000,0 days 00:00:36.926000,0 days 00:00:25.309000,2.0,SOFT,18.0,False,1,,,True,91.338
14,ALO,Aston Martin,49.0,0 days 00:01:32.075000,0 days 00:00:29.414000,0 days 00:00:37.105000,0 days 00:00:25.556000,2.0,SOFT,19.0,False,1,,,False,92.075
14,ALO,Aston Martin,50.0,0 days 00:01:31.999000,0 days 00:00:29.339000,0 days 00:00:37.108000,0 days 00:00:25.552000,2.0,SOFT,20.0,False,1,,,False,91.999
14,ALO,Aston Martin,51.0,0 days 00:01:31.930000,0 days 00:00:29.321000,0 days 00:00:37.031000,0 days 00:00:25.578000,2.0,SOFT,21.0,False,1,,,False,91.93
14,ALO,Aston Martin,52.0,0 days 00:01:31.711000,0 days 00:00:29.243000,0 days 00:00:36.974000,0 days 00:00:25.494000,2.0,SOFT,22.0,False,1,,,False,91.711
16,LEC,Ferrari,1.0,0 days 00:01:38.300000,,0 days 00:00:38.716000,0 days 00:00:26.084000,1.0,MEDIUM,1.0,True,1,,,False,98.3
16,LEC,Ferrari,2.0,0 days 00:01:33.994000,0 days 00:00:29.616000,0 days 00:00:38.175000,0 days 00:00:26.203000,1.0,MEDIUM,2.0,True,1,,,True,93.994
16,LEC,Ferrari,3.0,0 days 00:01:32.934000,0 days 00:00:29.544000,0 days 00:00:37.782000,0 days 00:00:25.608000,1.0,MEDIUM,3.0,True,1,,,True,92.934
16,LEC,Ferrari,4.0,0 days 00:01:32.961000,0 days 00:00:29.430000,0 days 00:00:37.794000,0 days 00:00:25.737000,1.0,MEDIUM,4.0,True,1,,,False,92.961
16,LEC,Ferrari,5.0,0 days 00:01:34.409000,0 days 00:00:29.912000,0 days 00:00:38.013000,0 days 00:00:26.484000,1.0,MEDIUM,5.0,True,1,,,False,94.409
16,LEC,Ferrari,6.0,0 days 00:01:33.761000,0 days 00:00:29.929000,0 days 00:00:37.848000,0 days 00:00:25.984000,1.0,MEDIUM,6.0,True,1,,,False,93.761
16,LEC,Ferrari,7.0,0 days 00:01:33.403000,0 days 00:00:29.706000,0 days 00:00:37.814000,0 days 00:00:25.883000,1.0,MEDIUM,7.0,True,1,,,False,93.403
16,LEC,Ferrari,8.0,0 days 00:01:33.244000,0 days 00:00:29.749000,0 days 00:00:37.691000,0 days 00:00:25.804000,1.0,MEDIUM,8.0,True,1,,,False,93.244
16,LEC,Ferrari,9.0,0 days 00:01:33.087000,0 days 00:00:29.728000,0 days 00:00:37.743000,0 days 00:00:25.616000,1.0,MEDIUM,9.0,True,1,,,False,93.087
16,LEC,Ferrari,10.0,0 days 00:01:33.167000,0 days 00:00:29.678000,0 days 00:00:37.716000,0 days 00:00:25.773000,1.0,MEDIUM,10.0,True,1,,,False,93.167
16,LEC,Ferrari,11.0,0 days 00:01:33.048000,0 days 00:00:29.640000,0 days 00:00:37.667000,0 days 00:00:25.741000,1.0,MEDIUM,11.0,True,1,,,False,93.048
16,LEC,Ferrari,12.0,0 days 00:01:33.621000,0 days 00:00:30.025000,0 days 00:00:37.742000,0 days 00:00:25.854000,1.0,MEDIUM,12.0,True,1,,,False,93.621
16,LEC,Ferrari,13.0,0 days 00:01:33.214000,0 days 00:00:29.752000,0 days 00:00:37.585000,0 days 00:00:25.877000,1.0,MEDIUM,13.0,True,1,,,False,93.214
16,LEC,Ferrari,14.0,0 days 00:01:33.523000,0 days 00:00:30.064000,0 days 00:00:37.758000,0 days 00:00:25.701000,1.0,MEDIUM,14.0,True,1,,,False,93.523
16,LEC,Ferrari,15.0,0 days 00:01:33.542000,0 days 00:00:30.096000,0 days 00:00:37.661000,0 days 00:00:25.785000,1.0,MEDIUM,15.0,True,1,,,False,93.542
16,LEC,Ferrari,16.0,0 days 00:01:33.248000,0 days 00:00:29.940000,0 days 00:00:37.627000,0 days 00:00:25.681000,1.0,MEDIUM,16.0,True,1,,,False,93.248
16,LEC,Ferrari,17.0,0 days 00:01:33.151000,0 days 00:00:29.878000,0 days 00:00:37.442000,0 days 00:00:25.831000,1.0,MEDIUM,17.0,True,1,,,False,93.151
16,LEC,Ferrari,18.0,0 days 00:01:32.475000,0 days 00:00:29.986000,0 days 00:00:37.571000,0 days 00:00:24.918000,1.0,MEDIUM,18.0,True,1,,0 days 01:30:08.076000,False,92.475
16,LEC,Ferrari,19.0,0 days 00:01:52.861000,0 days 00:00:49.912000,0 days 00:00:37.327000,0 days 00:00:25.622000,2.0,HARD,1.0,True,1,0 days 01:30:36.278000,,False,112.861
16,LEC,Ferrari,20.0,0 days 00:01:32.870000,0 days 00:00:29.675000,0 days 00:00:37.503000,0 days 00:00:25.692000,2.0,HARD,2.0,True,1,,,True,92.87
16,LEC,Ferrari,21.0,0 days 00:01:32.848000,0 days 00:00:29.603000,0 days 00:00:37.559000,0 days 00:00:25.686000,2.0,HARD,3.0,True,1,,,True,92.848
16,LEC,Ferrari,22.0,0 days 00:01:33.035000,0 days 00:00:29.891000,0 days 00:00:37.450000,0 days 00:00:25.694000,2.0,HARD,4.0,True,1,,,False,93.035
16,LEC,Ferrari,23.0,0 days 00:01:32.554000,0 days 00:00:29.606000,0 days 00:00:37.360000,0 days 00:00:25.588000,2.0,HARD,5.0,True,1,,,True,92.554
16,LEC,Ferrari,24.0,0 days 00:01:32.731000,0 days 00:00:29.724000,0 days 00:00:37.445000,0 days 00:00:25.562000,2.0,HARD,6.0,True,1,,,False,92.731
16,LEC,Ferrari,25.0,0 days 00:01:32.798000,0 days 00:00:29.611000,0 days 00:00:37.691000,0 days 00:00:25.496000,2.0,HARD,7.0,True,1,,,False,92.798
16,LEC,Ferrari,26.0,0 days 00:01:32.794000,0 days 00:00:29.640000,0 days 00:00:37.532000,0 days 00:00:25.622000,2.0,HARD,8.0,True,1,,,False,92.794
16,LEC,Ferrari,27.0,0 days 00:01:32.942000,0 days 00:00:29.733000,0 days 00:00:37.534000,0 days 00:00:25.675000,2.0,HARD,9.0,True,1,,,False,92.942
16,LEC,Ferrari,28.0,0 days 00:01:32.814000,0 days 00:00:29.702000,0 days 00:00:37.470000,0 days 00:00:25.642000,2.0,HARD,10.0,True,1,,,False,92.814
16,LEC,Ferrari,29.0,0 days 00:01:32.658000,0 days 00:00:29.765000,0 days 00:00:37.441000,0 days 00:00:25.452000,2.0,HARD,11.0,True,1,,,False,92.658
16,LEC,Ferrari,30.0,0 days 00:01:32.464000,0 days 00:00:29.742000,0 days 00:00:37.338000,0 days 00:00:25.384000,2.0,HARD,12.0,True,1,,,True,92.464
16,LEC,Ferrari,31.0,0 days 00:01:33.233000,0 days 00:00:29.602000,0 days 00:00:37.965000,0 days 00:00:25.666000,2.0,HARD,13.0,True,1,,,False,93.233
16,LEC,Ferrari,32.0,0 days 00:01:36.215000,0 days 00:00:29.569000,0 days 00:00:37.256000,0 days 00:00:29.390000,2.0,HARD,14.0,True,126,,0 days 01:52:10.697000,False,96.215
16,LEC,Ferrari,33.0,0 days 00:02:26.130000,0 days 00:01:02.979000,0 days 00:00:47.620000,0 days 00:00:35.531000,3.0,MEDIUM,1.0,True,64,0 days 01:52:39.509000,,False,146.13
16,LEC,Ferrari,34.0,0 days 00:02:06.609000,0 days 00:00:44.063000,0 days 00:00:49.303000,0 days 00:00:33.243000,3.0,MEDIUM,2.0,True,4,,,False,126.609
16,LEC,Ferrari,35.0,0 days 00:02:23.719000,0 days 00:00:46.464000,0 days 00:00:56.402000,0 days 00:00:40.853000,3.0,MEDIUM,3.0,True,4,,,False,143.719
16,LEC,Ferrari,36.0,0 days 00:02:23.860000,0 days 00:00:53.584000,0 days 00:00:53.889000,0 days 00:00:36.387000,3.0,MEDIUM,4.0,True,4,,,False,143.86
16,LEC,Ferrari,37.0,0 days 00:02:25.892000,0 days 00:00:52.231000,0 days 00:00:53.937000,0 days 00:00:39.724000,3.0,MEDIUM,5.0,True,4,,,False,145.892
16,LEC,Ferrari,38.0,0 days 00:02:14.823000,0 days 00:00:40.310000,0 days 00:00:54.903000,0 days 00:00:39.610000,3.0,MEDIUM,6.0,True,41,,,False,134.823
16,LEC,Ferrari,39.0,0 days 00:01:32.500000,0 days 00:00:29.082000,0 days 00:00:37.662000,0 days 00:00:25.756000,3.0,MEDIUM,7.0,True,1,,,False,92.5
16,LEC,Ferrari,40.0,0 days 00:01:32.234000,0 days 00:00:29.238000,0 days 00:00:37.407000,0 days 00:00:25.589000,3.0,MEDIUM,8.0,True,1,,,True,92.234
16,LEC,Ferrari,41.0,0 days 00:01:31.286000,0 days 00:00:28.968000,0 days 00:00:37.178000,0 days 00:00:25.140000,3.0,MEDIUM,9.0,True,1,,,True,91.286
16,LEC,Ferrari,42.0,0 days 00:01:31.926000,0 days 00:00:29.130000,0 days 00:00:37.573000,0 days 00:00:25.223000,3.0,MEDIUM,10.0,True,1,,,False,91.926
16,LEC,Ferrari,43.0,0 days 00:01:32.052000,0 days 00:00:29.019000,0 days 00:00:37.142000,0 days 00:00:25.891000,3.0,MEDIUM,11.0,True,1,,,False,92.052
16,LEC,Ferrari,44.0,0 days 00:01:32.815000,0 days 00:00:29.468000,0 days 00:00:37.794000,0 days 00:00:25.553000,3.0,MEDIUM,12.0,True,1,,,False,92.815
16,LEC,Ferrari,45.0,0 days 00:01:31.900000,0 days 00:00:29.278000,0 days 00:00:37.013000,0 days 00:00:25.609000,3.0,MEDIUM,13.0,True,1,,,False,91.9
16,LEC,Ferrari,46.0,0 days 00:01:31.850000,0 days 00:00:29.173000,0 days 00:00:37.172000,0 days 00:00:25.505000,3.0,MEDIUM,14.0,True,1,,,False,91.85
16,LEC,Ferrari,47.0,0 days 00:01:31.360000,0 days 00:00:29.224000,0 days 00:00:36.928000,0 days 00:00:25.208000,3.0,MEDIUM,15.0,True,1,,,False,91.36
16,LEC,Ferrari,48.0,0 days 00:01:31.255000,0 days 00:00:28.991000,0 days 00:00:37.084000,0 days 00:00:25.180000,3.0,MEDIUM,16.0,True,1,,,True,91.255
16,LEC,Ferrari,49.0,0 days 00:01:31.781000,0 days 00:00:29.058000,0 days 00:00:37.249000,0 days 00:00:25.474000,3.0,MEDIUM,17.0,True,1,,,False,91.781
16,LEC,Ferrari,50.0,0 days 00:01:31.716000,0 days 00:00:29.128000,0 days 00:00:37.233000,0 days 00:00:25.355000,3.0,MEDIUM,18.0,True,1,,,False,91.716
16,LEC,Ferrari,51.0,0 days 00:01:31.763000,0 days 00:00:29.111000,0 days 00:00:37.230000,0 days 00:00:25.422000,3.0,MEDIUM,19.0,True,1,,,False,91.763
16,LEC,Ferrari,52.0,0 days 00:01:32.257000,0 days 00:00:28.928000,0 days 00:00:37.709000,0 days 00:00:25.620000,3.0,MEDIUM,20.0,True,1,,,False,92.257
18,STR,Aston Martin,1.0,0 days 00:01:42.049000,,0 days 00:00:40.178000,0 days 00:00:26.538000,1.0,MEDIUM,2.0,False,1,,,False,102.049
18,STR,Aston Martin,2.0,0 days 00:01:35.093000,0 days 00:00:29.989000,0 days 00:00:38.710000,0 days 00:00:26.394000,1.0,MEDIUM,3.0,False,1,,,True,95.093
18,STR,Aston Martin,3.0,0 days 00:01:34.021000,0 days 00:00:29.490000,0 days 00:00:38.405000,0 days 00:00:26.126000,1.0,MEDIUM,4.0,False,1,,,True,94.021
18,STR,Aston Martin,4.0,0 days 00:01:33.799000,0 days 00:00:29.690000,0 days 00:00:38.119000,0 days 00:00:25.990000,1.0,MEDIUM,5.0,False,1,,,True,93.799
18,STR,Aston Martin,5.0,0 days 00:01:33.856000,0 days 00:00:29.532000,0 days 00:00:38.206000,0 days 00:00:26.118000,1.0,MEDIUM,6.0,False,1,,,False,93.856
18,STR,Aston Martin,6.0,0 days 00:01:34.189000,0 days 00:00:29.648000,0 days 00:00:38.454000,0 days 00:00:26.087000,1.0,MEDIUM,7.0,False,1,,,False,94.189
18,STR,Aston Martin,7.0,0 days 00:01:34.115000,0 days 00:00:29.588000,0 days 00:00:38.446000,0 days 00:00:26.081000,1.0,MEDIUM,8.0,False,1,,,False,94.115
18,STR,Aston Martin,8.0,0 days 00:01:33.872000,0 days 00:00:29.584000,0 days 00:00:38.328000,0 days 00:00:25.960000,1.0,MEDIUM,9.0,False,1,,,False,93.872
18,STR,Aston Martin,9.0,0 days 00:01:33.871000,0 days 00:00:29.582000,0 days 00:00:38.366000,0 days 00:00:25.923000,1.0,MEDIUM,10.0,False,1,,,False,93.871
18,STR,Aston Martin,10.0,0 days 00:01:34.007000,0 days 00:00:29.650000,0 days 00:00:38.414000,0 days 00:00:25.943000,1.0,MEDIUM,11.0,False,1,,,False,94.007
18,STR,Aston Martin,11.0,0 days 00:01:34.198000,0 days 00:00:29.855000,0 days 00:00:38.189000,0 days 00:00:26.154000,1.0,MEDIUM,12.0,False,1,,,False,94.198
18,STR,Aston Martin,12.0,0 days 00:01:34.766000,0 days 00:00:29.869000,0 days 00:00:38.065000,0 days 00:00:26.832000,1.0,MEDIUM,13.0,False,1,,,False,94.766
18,STR,Aston Martin,13.0,0 days 00:01:34.308000,0 days 00:00:29.781000,0 days 00:00:38.365000,0 days 00:00:26.162000,1.0,MEDIUM,14.0,False,1,,,False,94.308
18,STR,Aston Martin,14.0,0 days 00:01:34.213000,0 days 00:00:30.095000,0 days 00:00:38.077000,0 days 00:00:26.041000,1.0,MEDIUM,15.0,False,1,,,False,94.213
18,STR,Aston Martin,15.0,0 days 00:01:33.931000,0 days 00:00:30.071000,0 days 00:00:37.940000,0 days 00:00:25.920000,1.0,MEDIUM,16.0,False,1,,,False,93.931
18,STR,Aston Martin,16.0,0 days 00:01:33.798000,0 days 00:00:29.908000,0 days 00:00:37.909000,0 days 00:00:25.981000,1.0,MEDIUM,17.0,False,1,,,True,93.798
18,STR,Aston Martin,17.0,0 days 00:01:33.651000,0 days 00:00:29.906000,0 days 00:00:37.762000,0 days 00:00:25.983000,1.0,MEDIUM,18.0,False,1,,,True,93.651
18,STR,Aston Martin,18.0,0 days 00:01:33.294000,0 days 00:00:29.768000,0 days 00:00:37.691000,0 days 00:00:25.835000,1.0,MEDIUM,19.0,False,1,,,True,93.294
18,STR,Aston Martin,19.0,0 days 00:01:33.338000,0 days 00:00:29.870000,0 days 00:00:37.746000,0 days 00:00:25.722000,1.0,MEDIUM,20.0,False,1,,,False,93.338
18,STR,Aston Martin,20.0,0 days 00:01:33.489000,0 days 00:00:29.850000,0 days 00:00:37.782000,0 days 00:00:25.857000,1.0,MEDIUM,21.0,False,1,,,False,93.489
18,STR,Aston Martin,21.0,0 days 00:01:33.498000,0 days 00:00:29.828000,0 days 00:00:37.784000,0 days 00:00:25.886000,1.0,MEDIUM,22.0,False,1,,,False,93.498
18,STR,Aston Martin,22.0,0 days 00:01:33.431000,0 days 00:00:29.888000,0 days 00:00:37.713000,0 days 00:00:25.830000,1.0,MEDIUM,23.0,False,1,,,False,93.431
18,STR,Aston Martin,23.0,0 days 00:01:33.114000,0 days 00:00:29.763000,0 days 00:00:37.631000,0 days 00:00:25.720000,1.0,MEDIUM,24.0,False,1,,,True,93.114
18,STR,Aston Martin,24.0,0 days 00:01:33.391000,0 days 00:00:29.890000,0 days 00:00:37.686000,0 days 00:00:25.815000,1.0,MEDIUM,25.0,False,1,,,False,93.391
18,STR,Aston Martin,25.0,0 days 00:01:34.280000,0 days 00:00:29.885000,0 days 00:00:37.653000,0 days 00:00:26.742000,1.0,MEDIUM,26.0,False,1,,,False,94.28
18,STR,Aston Martin,26.0,0 days 00:01:33.557000,0 days 00:00:29.741000,0 days 00:00:37.957000,0 days 00:00:25.859000,1.0,MEDIUM,27.0,False,1,,,False,93.557
18,STR,Aston Martin,27.0,0 days 00:01:33.237000,0 days 00:00:29.839000,0 days 00:00:37.701000,0 days 00:00:25.697000,1.0,MEDIUM,28.0,False,1,,,False,93.237
18,STR,Aston Martin,28.0,0 days 00:01:33.260000,0 days 00:00:29.666000,0 days 00:00:37.797000,0 days 00:00:25.797000,1.0,MEDIUM,29.0,False,1,,,False,93.26
18,STR,Aston Martin,29.0,0 days 00:01:33.702000,0 days 00:00:29.929000,0 days 00:00:38.039000,0 days 00:00:25.734000,1.0,MEDIUM,30.0,False,1,,,False,93.702
18,STR,Aston Martin,30.0,0 days 00:01:34.014000,0 days 00:00:30.059000,0 days 00:00:38.192000,0 days 00:00:25.763000,1.0,MEDIUM,31.0,False,1,,,False,94.014
18,STR,Aston Martin,31.0,0 days 00:01:32.933000,0 days 00:00:29.911000,0 days 00:00:37.913000,0 days 00:00:25.109000,1.0,MEDIUM,32.0,False,1,,0 days 01:50:39.308000,False,92.933
18,STR,Aston Martin,32.0,0 days 00:02:11.273000,0 days 00:00:49.788000,0 days 00:00:46.277000,0 days 00:00:35.208000,2.0,SOFT,4.0,False,126,0 days 01:51:07.917000,,False,131.273
18,STR,Aston Martin,33.0,0 days 00:02:08.963000,0 days 00:00:40.515000,0 days 00:00:52.367000,0 days 00:00:36.081000,2.0,SOFT,5.0,False,64,,,False,128.963
18,STR,Aston Martin,34.0,0 days 00:02:06.623000,0 days 00:00:41.803000,0 days 00:00:50.491000,0 days 00:00:34.329000,2.0,SOFT,6.0,False,4,,,False,126.623
18,STR,Aston Martin,35.0,0 days 00:02:03.428000,0 days 00:00:30.332000,0 days 00:00:52.334000,0 days 00:00:40.762000,2.0,SOFT,7.0,False,4,,,False,123.428
18,STR,Aston Martin,36.0,0 days 00:02:24.060000,0 days 00:00:54.520000,0 days 00:00:53.008000,0 days 00:00:36.532000,2.0,SOFT,8.0,False,4,,,False,144.06
